projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,14795443-d2d6-4631-a9b3-fb1b3a1f23ad,fc855835.AzDaFuSG.037,37,fc855835.AzDaFuSG.037.xml,coursewide,,,SYBEX,__________________ allow specific IP address or a range of IP addresses to access either the logical server hosting one or more Azure SQL Databases or a single Azure SQL Database.,IP firewall rules,01J0JRSP188BSPSBGM3AFX81D0,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,77c67b34-e724-457a-b9b2-10b3c63a756e,fc855835.AzDaFuSG.038,38,fc855835.AzDaFuSG.038.xml,coursewide,,,SYBEX,"How often does Azure create full, differential, and transaction log backups for Azure SQL Databases?","Full backups are taken once a week, differential backups are taken every 12&ndash;24 hours, and transaction log backups are taken every 5&ndash;10 minutes.",01J0JRSPB0DKBW51D4HVWXF4YC,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,4c10c0e3-de37-45c0-814e-c9ab62a25897,fc855835.AzDaFuSG.039,39,fc855835.AzDaFuSG.039.xml,coursewide,,,SYBEX,What are the three distribution patterns that can be used to design Azure Synapse Analytics dedicated SQL pool tables?,"Hash distribution, round&hyphen;robin distribution, and replicated tables",01J0JRSPKX7JPECQPA9FS7R5WN,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,ddbdf465-f061-47f3-bd33-4696a156b00f,fc855835.AzDaFuSG.040,40,fc855835.AzDaFuSG.040.xml,coursewide,,,SYBEX,What scripting tools can be used to manage the deployment of different Azure services?,Azure PowerShell and Azure CLI,01J0JRSPWNPCS4V1GJ1QCH7646,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,f9ac98bd-5e06-42fe-b743-b8f39db96d95,fc855835.AzDaFuSG.041,41,fc855835.AzDaFuSG.041.xml,coursewide,,,SYBEX,__________________ templates are JSON files that define the resources and configuration requirements for a deployment to Azure. This is an example of Infrastructure as Code.,ARM,01J0JRSQ7ABGVFWVAYY5J4ESJF,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,77e813f9-bd73-4b1a-8ce7-47731c76c0ed,fc855835.AzDaFuSG.042,42,fc855835.AzDaFuSG.042.xml,coursewide,,,SYBEX,What Azure service can be used to manage the migration of an on&hyphen;premises SQL Server database to an Azure SQL Database?,Azure Database Migration Service (DMS),01J0JRSQJ9QJPH9KWGDC7NYK77,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,6853e720-2650-4a32-b6e3-7f555273be71,fc855835.AzDaFuSG.043,43,fc855835.AzDaFuSG.043.xml,coursewide,,,SYBEX,What methods are used to enforce data security for relational databases in Azure?,"Network isolation, access management, data encryption and obfuscation, and security management",01J0JRSQW4QVMQB9S5TZKBY9AJ,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,7516f68b-bff7-4efe-addf-c2dfa74a2926,fc855835.AzDaFuSG.044,44,fc855835.AzDaFuSG.044.xml,coursewide,,,SYBEX,__________________ statements are used to define database objects.,Data Definition Language (DDL),01J0JRSR4XQJXF253M1QTVZFB0,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,615026b5-cfb2-4b61-898c-a77764220c37,fc855835.AzDaFuSG.045,45,fc855835.AzDaFuSG.045.xml,coursewide,,,SYBEX,Which SQL constraint sets a value for a column if a value is not specified when a new row is inserted?,Default,01J0JRSRDHX5QXSCYYGSXPT59V,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,248ecb84-d2c1-46a0-96ee-2a1cb6db803f,fc855835.AzDaFuSG.046,46,fc855835.AzDaFuSG.046.xml,coursewide,,,SYBEX,What are the Unicode data types that are used to define string data?,NVARCHAR and NCHAR,01J0JRSRP7KE60NXJFVXXWPKAR,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,7ccaa127-364f-4875-b8eb-40d6f1da1c19,fc855835.AzDaFuSG.047,47,fc855835.AzDaFuSG.047.xml,coursewide,,,SYBEX,What are the different categories of NoSQL databases?,"Key&hyphen;value store, document database, columnar database, and graph database",01J0JRSRYT0PF38VCGKQ00DV7F,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,3c24c8b5-61be-4e5f-a13f-3a8ef71fc20a,fc855835.AzDaFuSG.048,48,fc855835.AzDaFuSG.048.xml,coursewide,,,SYBEX,What NoSQL data store is typically used for analytical workloads and are not well&hyphen;suited for transactional ones?,Columnar databases,01J0JRSS7Y78P5A8AZTGT17WVP,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,9c4e2bb9-4854-454f-b61c-0e71942efadb,fc855835.AzDaFuSG.049,49,fc855835.AzDaFuSG.049.xml,coursewide,,,SYBEX,How many APIs can be configured for a single Azure Cosmos DB account?,One per account,01J0JRSSGHANBGTZBAQWW6PZ81,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,3b7c33ee-f9f3-48b6-a8aa-43f2ea90b5f0,fc855835.AzDaFuSG.050,50,fc855835.AzDaFuSG.050.xml,coursewide,,,SYBEX,What is the native API to Azure Cosmos DB?,The Azure Cosmos DB Core (SQL) API,01J0JRSSXWWSENZ17SRNX9C0C4,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,adfffc83-4bdf-4d35-8143-930d09a33843,fc855835.AzDaFuSG.051,51,fc855835.AzDaFuSG.051.xml,coursewide,,,SYBEX,How many RUs does it cost to read a 1 KB item?,1 RU,01J0JRST6D67ZGW6EKYARPAWJ7,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,5f73b000-3f5a-459b-b80a-f7e2cec3d584,fc855835.AzDaFuSG.052,52,fc855835.AzDaFuSG.052.xml,coursewide,,,SYBEX,__________________ is a key&hyphen;value store that can be created in an Azure Storage Account.,Azure Table storage,01J0JRSTFE0WCWRGV6VBCJRTPD,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,340be2f4-7df3-489c-b51f-e8f6dc66fc18,fc855835.AzDaFuSG.053,53,fc855835.AzDaFuSG.053.xml,coursewide,,,SYBEX,What are the five consistency levels offered in Azure Cosmos DB?,"Strong, bounded staleness, session, consistent prefix, and eventual",01J0JRSTQZJT7JVMKTJMYK60T0,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,ea921a6c-800d-45dd-bd37-7fa1832fd11b,fc855835.AzDaFuSG.054,54,fc855835.AzDaFuSG.054.xml,coursewide,,,SYBEX,What format does the Azure Cosmos DB Core (SQL) API use to store data?,JSON,01J0JRSV2YMYQRB847BPVQS2Q4,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,5d1dbe3a-1ea9-4e40-a3df-3218025ecf49,fc855835.AzDaFuSG.055,55,fc855835.AzDaFuSG.055.xml,coursewide,,,SYBEX,What security mechanism is created to grant native Azure Cosmos DB users limited time access to Azure Cosmos DB resources?,Resource tokens,01J0JRSVBP3SJ5BGHH3Q9D6AP3,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,72aac9c8-2e0c-4f50-86f4-834859da7b68,fc855835.AzDaFuSG.056,56,fc855835.AzDaFuSG.056.xml,coursewide,,,SYBEX,What are the two bounded limits that can be configured to set the staleness window for Azure Cosmos DB accounts using the Bounded staleness consistency level?,Maximum lag time and the maximum lag operations,01J0JRSVMH4NKKGSGK89T2Z0SN,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,21dd6b0e-b71f-42a0-ae28-4e5ff40d51f8,fc855835.AzDaFuSG.057,57,fc855835.AzDaFuSG.057.xml,coursewide,,,SYBEX,Containers can be configured to use _________________ throughput.,Dedicated and shared,01J0JRSVX1Q5ZH55GVM6C7F8W9,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,6d2ff3ec-ef48-4e97-87d1-0dee45624beb,fc855835.AzDaFuSG.058,58,fc855835.AzDaFuSG.058.xml,coursewide,,,SYBEX,Azure Cosmos DB maintains ____ replicas of data in each region.,Four,01J0JRSW5ZYWH5VK24A8FSFRZN,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,d3d07bbe-5105-450c-b0aa-42a6e6732ca6,fc855835.AzDaFuSG.059,59,fc855835.AzDaFuSG.059.xml,coursewide,,,SYBEX,What is the unit of management for a set of Azure Cosmos DB containers?,A database,01J0JRSWNA7C4B20NS9PQ01T54,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,0f926f79-9098-4d3d-aeed-c2b14a75a8d4,fc855835.AzDaFuSG.060,60,fc855835.AzDaFuSG.060.xml,coursewide,,,SYBEX,Which Azure Cosmos DB API can be used to create a columnar database?,The Azure Cosmos DB Cassandra API,01J0JRSWXV966QEPXHDCW9FSB8,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,04899bbf-b4ba-4fa4-8b0c-36cb90d5e8d4,fc855835.AzDaFuSG.061,61,fc855835.AzDaFuSG.061.xml,coursewide,,,SYBEX,What is the minimum number of RU/s that can be allocated to a new Azure Cosmos DB container that has 20 GB of data?,400 RU/s,01J0JRSX6P897TCHTRG0AC8SMW,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,d076b312-a16f-470c-8971-1817eb935e92,fc855835.AzDaFuSG.062,62,fc855835.AzDaFuSG.062.xml,coursewide,,,SYBEX,"What type of storage is optimized to store large volumes of binary data, such as images, videos, and audio files?",Object storage,01J0JRSXGPCAJZNFSJVVAFDCBW,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,025f126e-4292-48e2-affc-2894ccec9d3c,fc855835.AzDaFuSG.063,63,fc855835.AzDaFuSG.063.xml,coursewide,,,SYBEX,What is the highest level of management for Azure Storage?,Storage account,01J0JRSXVB26BWSBHJ1Y265P11,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,7a7fbf74-2673-499d-9009-51d06f1929a7,fc855835.AzDaFuSG.064,64,fc855835.AzDaFuSG.064.xml,coursewide,,,SYBEX,True or False: Azure Files can be accessed via SMB and NFS protocols with the standard and premium performance tiers.,False. NFS for Azure Files is only available with the premium performance tier.,01J0JRSY631C1AME46TJ8B0MFM,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,c5c79294-ef9d-43c0-a413-7782d141cbcd,fc855835.AzDaFuSG.065,65,fc855835.AzDaFuSG.065.xml,coursewide,,,SYBEX,Which Azure Storage redundancy option creates three copies across three different availability zones in the same region?,Zone&hyphen;redundant storage (ZRS),01J0JRSYEZF362S8SRKA8A361V,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,491205e5-8391-4e4f-a6c9-46331bda3957,fc855835.AzDaFuSG.066,66,fc855835.AzDaFuSG.066.xml,coursewide,,,SYBEX,The ______ access tier for Azure Files uses standard HDDs for storage and is optimized for transaction heavy workloads.,Transaction optimized,01J0JRSYYD4ESX78E524SC9C3E,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,bc3c6c1e-af2f-4f3c-997f-91a5e97f3613,fc855835.AzDaFuSG.067,67,fc855835.AzDaFuSG.067.xml,coursewide,,,SYBEX,What service creates a local cache of an Azure file share on a local file server?,Azure File Sync,01J0JRSZ91NP5NM5VKT6N5HFE9,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,1be7a50e-0a1b-4708-a0dd-6895cffd278e,fc855835.AzDaFuSG.068,68,fc855835.AzDaFuSG.068.xml,coursewide,,,SYBEX,What blob type is optimized for storing OS and data disks for VMs and databases?,Page blobs,01J0JRSZKJQY6QC7WDP3TA4BBT,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,4eca9358-a05f-469f-8a72-55e94702a0c0,fc855835.AzDaFuSG.069,69,fc855835.AzDaFuSG.069.xml,coursewide,,,SYBEX,"When enabled, which feature enables Azure Data Lake Storage Gen2 for Azure Blob storage?",Hierarchical namespace,01J0JRSZYM18D01X22STMTYAX8,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,95428188-764a-43d7-83f1-31fb35ad6671,fc855835.AzDaFuSG.070,70,fc855835.AzDaFuSG.070.xml,coursewide,,,SYBEX,A ___________ is an access management method that delegates permissions to specific storage account resources over a predetermined period.,Shared access signature (SAS),01J0JRT0ABMBJYDVQTNMZRY489,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,7f218832-92f4-4393-9c6e-82b5a5ef1a0f,fc855835.AzDaFuSG.071,71,fc855835.AzDaFuSG.071.xml,coursewide,,,SYBEX,"When assigned, the ____________ Azure RBAC role will allow Azure AD identities to read, write, and delete data in Azure file shares over SMB.",Storage File Data SMB Share Contributor,01J0JRT0J98RPRWBW7Z5C3TYS5,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,2652220e-669a-4bbc-baf9-bfd7746af9fd,fc855835.AzDaFuSG.072,72,fc855835.AzDaFuSG.072.xml,coursewide,,,SYBEX,What permissions need to be assigned to an Azure AD identity to read specific data blobs when using access control lists (ACLs) for ADLS access management?,Read permissions on data and execute permissions on the directories that host the data.,01J0JRT0TYZTBYC7N8E7VX2WVD,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,37f62f68-99c7-4506-b1ac-0d90e63c1f29,fc855835.AzDaFuSG.073,73,fc855835.AzDaFuSG.073.xml,coursewide,,,SYBEX,"__________ is an Azure Storage feature that protects data from being accidentally deleted. When this feature is enabled, data can be recovered within a specified retention period.",Soft delete,01J0JRT15S2VCC1ZA4M84YWHNK,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,e9793f12-1899-4edb-ab43-eee7970669bf,fc855835.AzDaFuSG.074,74,fc855835.AzDaFuSG.074.xml,coursewide,,,SYBEX,What Azure service can be used to move data from on&hyphen;premises and cloud data stores to Azure Storage as a part of an ETL pipeline?,Azure Data Factory (ADF) and Azure Synapse Analytics Synapse pipelines,01J0JRT1F1T2BE7ZGCRE6PMM7G,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,a9f2ac09-671d-47e1-acc5-b5079859f2c6,fc855835.AzDaFuSG.075,75,fc855835.AzDaFuSG.075.xml,coursewide,,,SYBEX,Administrators can isolate PaaS resources like Azure storage accounts by attaching a private IP address from an Azure VNet with a ________.,Private endpoint,01J0JRT1TMK530N73ZSG26MZ1H,
